flux_idx,index,lon,lat,iflux,qflux,uflux,pflux,num_ps,chi2dof,true_q,fit_q,fit_q_err,true_u,fit_u,fit_u_err
1491,9873,0.8872571967298988,0.8316787269888251,450.1762212067694,4.864038190810713,12.361630870884094,13.284155423272486,0.0,0.9945626894638196,47.44425930134972,13.696920646363218,38.258162893140565,120.57644233423291,150.4543872861459,38.097472260329546
1505,9804,1.179428428423965,1.2161082636981762,373.2994238138076,-8.889009755351893,9.755985102285832,13.198247601358457,0.0,1.0000794691916526,-86.70418841733029,-77.82719913207242,38.140381723268504,95.16074273582252,138.3571501909949,38.15038673334904
1510,9769,1.7229229980835914,1.3044892317477164,382.2327022581746,-9.945579148782818,-8.583412589101435,13.137332921085944,0.0,1.0465818730659298,-97.01005985693169,-97.19003095890764,38.08553665185594,-83.72336659221881,-100.42276715103922,38.027636130453686
1525,9824,1.152439954821846,1.1278384745910857,925.4372738513298,5.85245890733418,-11.576970612556286,12.972182693210383,0.0,0.9772280645418959,57.0854025107432,34.567113419070026,38.26052716797371,-112.92279668031924,-93.18513465380704,38.1211022586869
1528,9650,2.722748148521543,0.956379859818519,437.97442441508827,12.913173214774284,0.2727598431375286,12.91605359259524,0.0,0.9531783370261939,125.95623520441163,149.83736369525099,38.17139439108213,2.6605236671991386,-3.8884061279534166,37.99764779947422
1537,9779,1.7561643496996635,1.2124623725359045,682.7959280788002,-6.2380359378184975,11.228821244024058,12.845213851538675,0.0,0.9506644441673016,-60.846355015084725,-17.27844823178724,38.11366230398866,109.52691690547496,142.60801545120088,37.93839241824895
1547,9698,2.3931103439215167,0.9768418660579674,564.4416945969497,11.846826169697732,4.690172254284742,12.741467971544624,1.0,1.0923316726603562,115.55499168469171,136.2778128742471,39.76059322058353,45.748355557872884,10.353048980457967,38.74434380366258
1562,9771,1.7673979209701245,1.258962715640406,564.248391271825,11.516796062305884,5.17764930934358,12.62713918159178,1.0,1.0104606707590462,112.33584878776037,114.2077268766245,40.48948273893358,50.50324992678716,47.12034032946667,43.53521345247117
1590,9695,2.8781732200740646,1.2472535709787684,872.792517290345,0.1468524876690775,-12.339509784854808,12.340383599534585,0.0,0.9892410788837602,1.4324121708548303,-12.662462772526386,37.976027791909424,-120.36067130192818,-165.3981598243268,37.91672024571896
1595,9819,1.3238746310613267,1.132332624499048,361.8770079674221,-10.54858111206333,6.318792971171069,12.296329049366731,0.0,0.9687883328502556,-102.89179441221387,-88.39116758101203,38.09559237832835,61.6340662707294,102.68646199782594,38.052631965021
1604,9622,3.1176693135511155,0.9454955881179958,850.8331299101466,10.65239696431917,-5.923170774663732,12.188417170053986,0.0,0.9298520630174404,103.90442342966732,84.24502925310331,38.11674912699051,-57.77513232733963,-80.79296091162571,38.04410285287418
1658,9895,1.4350390270670172,0.711961856066722,344.4016957259386,-11.041701336197576,3.9017443309389694,11.710797463102235,0.0,1.0632080133900699,-107.70173275208234,-110.01457801087457,38.11635031472335,38.05795976568714,17.345624289631292,38.07867180806065
1676,9865,1.57705947004368,0.8020922829639455,358.3755108206668,5.030992800528157,-10.306560872419306,11.468918239130089,0.0,0.9965024744537296,49.07274935102793,69.4793765757336,38.11879996563228,-100.5311075599727,-35.63755604421895,38.12144611304156
1705,9763,2.007510717125352,1.1114767381146016,387.8785971064957,9.754369880315108,5.539249581258989,11.21744256439392,1.0,1.0202864655437476,95.14498771766641,76.57675353452319,38.18973014285315,54.03033100452307,27.298865487151566,42.44244423552662
1750,9857,1.4304983205820268,0.861946851789253,556.3968897007971,6.875774640362137,-8.395536504073585,10.851788336319464,0.0,0.9663149789242373,67.06691480163191,68.1462081094523,38.111451481051866,-81.89080661943247,-94.82023151445962,38.125757259708614
1751,9820,1.2383408542204084,1.1466173556741124,287.6772318014325,2.344893934023836,-10.592275857072494,10.848725058463902,0.0,1.0399808999081357,22.872303110236484,10.158634355404764,38.156547608291405,-103.31799682490002,-97.70657503637221,38.151294159412075
1771,9619,3.381214131467104,0.9341723825554245,349.12004218058416,10.555420853194953,-1.6324998399871022,10.680915930556742,0.0,1.0668541666938698,102.95850985297993,107.78730469443045,38.14687676132024,-15.923548023139716,35.66719462463898,38.21070755910185
1821,9634,3.3225829280302195,0.997240003325038,436.077502096528,9.417441269266996,3.98156655676093,10.224532864928856,0.0,1.0420099085266012,91.8585562050993,100.10696400553863,38.11598802519114,38.83655282588611,-8.786095041275171,38.153982754428526
1860,9756,2.0562811103747034,1.0642575924178417,412.0168873631191,-4.950323436752937,-8.535885778665488,9.867474254077846,1.0,1.043830941314539,-48.28589323220529,-27.94609498743103,38.77556801408224,-83.25978587396928,-63.501928558825696,38.56124364064926
1861,9832,0.6869740074424758,1.0954938676031425,372.1828595231677,-8.475158717140179,5.051758556370932,9.86653838955609,0.0,0.9812179704179672,-82.66744873750129,-48.08611971356137,38.19989565167391,49.27530037265733,47.284224525020875,38.11310776622542
1890,9846,0.8752997790110606,0.9951614081513118,307.0104272424848,-2.1497047461409,-9.43484985710692,9.676653467068622,0.0,0.9834337244853391,-20.968410484509718,65.59757900237416,38.16485406713095,-92.02836111269811,-27.923645083005166,38.15739800671163
1904,9711,2.3780289444486926,1.0782468424084073,398.1513642180565,-3.1111474994226778,-9.052629945454166,9.572321959300025,0.0,1.0115772469554234,-30.34640825111471,32.84485940031259,38.13843049752791,-88.30015424276607,-119.6193582810798,38.10218463668103
1931,9748,2.134689848024203,1.1188433232333546,361.8811235734044,-8.086653369387138,-4.869474015808354,9.43958367234769,0.0,0.9501635887116802,-78.8779331671714,-123.78498601073976,38.20525723144539,-47.49728081980574,-76.60112128588617,38.111635727157946
1932,9627,2.889265732722865,0.9203041186631432,312.2569989863884,8.926144089713139,2.9532028784936784,9.401992105498929,0.0,1.0016594383702395,87.06640000352763,153.8351343032885,38.10121410546009,28.80580243005724,41.75782066627623,38.1782135073872
1937,9841,1.244988718630757,1.0208916615605,395.8864040962606,-0.1836519563786454,9.357262198773387,9.359064263999636,0.0,1.0342941418752967,-1.7913574478280039,-20.80787160249014,38.203273275928794,91.27156422168787,105.8364244217892,38.28196524958129
1946,9795,1.3974089040878228,1.2351288731773906,312.3798535729592,3.804850584919216,-8.441795133521058,9.259632446803703,0.0,0.9892734892986155,37.11284958552341,-65.15369254896248,38.1083459691061,-82.34201738800277,-103.55435213764697,37.93983551188455
1953,9752,1.897237538741984,1.4738791675634657,484.4016821936736,6.787419183111935,-6.248198045297078,9.225455976835514,0.0,1.0342223783261593,66.20508784632807,72.35390158422476,38.078558826636886,-60.94547711144754,-70.03896339815422,38.00047992503326
2001,9783,0.6292743905517081,1.3739293426269716,370.9444075597189,7.766149810837194,-4.043436673147843,8.755710308942588,0.0,1.0217244046175074,75.75171307137187,39.44281084566268,38.11172703768229,-39.44003942070993,-78.50629482748064,38.12520108182317
2008,9772,1.89654096736108,1.151509886329955,292.7333726483984,6.027931337358658,-6.271878938233157,8.698989689829688,0.0,1.0575663781296134,58.79697613408511,69.84956710571254,38.178594049557226,-61.17646263846693,-122.44917185718282,38.05934739139592
2046,9718,2.2920687730941425,1.0117724944673958,305.5508015460822,4.170261175268517,-7.294220518444296,8.4021860989653,1.0,0.9912975564330088,40.67709684672799,16.62600965040895,39.40847734400086,-71.14847295650361,-95.76770399967123,38.85523760526303
2157,9686,2.463458323407492,0.9538697851436484,344.40595865286525,7.383397452528525,1.717089286650061,7.580432280571678,0.0,1.052219986951668,72.01831266960141,118.68575218735819,38.096432869510096,16.748640977635247,-56.29719166569457,38.182840827409095
2158,9755,1.768103670282548,1.4071550136647544,471.394889177012,5.697846506849162,-4.966993992856993,7.558867913959778,0.0,0.96893642748539,55.5772994630176,64.86683658107432,38.169880691706226,-48.44849931288795,-24.78730406786648,38.02499887077202
2168,9713,3.8183313623424486,1.4063549641027075,345.67950256539257,-6.566976318666436,3.639765042677821,7.508200019700144,0.0,0.9805543182211606,-64.0548686227941,-74.45267118719296,38.099949486296595,35.50259058554233,55.84301590995594,38.132839839400376
2177,9712,2.64435436807334,1.280737590620188,443.3482605164332,7.353363727718591,1.2658831744023504,7.461529221504291,0.0,0.958004722944349,71.72536105783983,107.32231434083536,38.01372896863278,12.347536597271352,-20.533335697638567,38.11305925571771
2207,9753,2.080765075327032,1.1621016821980563,451.86066279577807,0.5681535364921307,-7.215068646520931,7.237403817325512,0.0,1.0046164777993296,5.541819914004147,-35.58990286912836,38.04817182975236,-70.37641858760207,-40.15439025113167,38.075517854351986
2221,9858,1.3340184734048697,0.881466586987551,433.7887159260418,1.4479199822682236,-7.0234389711514655,7.171134307523515,0.0,1.0717603534125586,14.123139743458609,-53.54329648542958,38.131750919938575,-68.50724576218332,-96.42088726393291,38.22749391499813
2223,9673,2.904737438229549,1.1106578388835244,316.478312298326,2.163297599090936,-6.819688803055624,7.154579783100811,1.0,0.9805055604607393,21.100996376048357,5.782569362774858,38.45246097318406,-66.51984857724848,-53.28611055137209,39.46880328676954
2225,9811,0.9313336329476498,1.214893099611181,355.39606622072705,7.019568037107598,-1.2764944031693304,7.134688037251891,0.0,1.0255307229321904,68.46948832868648,72.04942269184247,38.00216572785472,-12.451039462458073,-7.103068139627645,37.99644901042943
2228,9691,2.357139046011224,0.8950051824356556,316.1529610620193,-5.541152778432922,4.449859805392646,7.10673106298416,0.0,1.0014949568777445,-54.048894958316076,-101.54207274556332,37.981349877523215,43.404326647878115,17.266774235082913,38.015427500120104
2243,9726,2.4517562439137075,1.25492631751465,583.9531711004207,6.561363047802879,2.2804381932660105,6.946357563383808,0.0,1.067939302927685,64.00011628164629,44.146277251672615,38.17757300265226,22.24359610630049,14.07890981187624,38.05959929385915
2260,9789,0.8951130686761378,1.3362338231073785,302.9798251466341,-6.748991345933919,0.9530534294765362,6.815951512953119,0.0,0.9837503863566924,-65.83025931909565,-78.17813916791627,38.15182004524857,9.296167559200203,46.2963236905568,38.11673786165319
2285,9828,1.817892940952604,0.8602461775549655,451.3522882389897,-6.604614498682898,0.5640564069562413,6.6286569006429,1.0,0.9319335475554528,-64.421994764136,-31.881170992365696,39.116290724989526,5.501856149644896,-3.2391794488972714,38.463200171409184
2298,9815,1.1109518062564945,1.1836570463814706,401.466752831908,5.728129801796656,3.0876560373192725,6.507310568201363,0.0,0.9697732301426071,55.872685404004365,147.53983000634187,38.06007335100319,30.11727044921435,57.85210410602529,37.9423715566828
2311,9842,1.3666785230742773,0.9776756747946752,383.42974098518863,2.316201714859248,-6.024081874125485,6.454018345967428,0.0,0.9962015262493898,22.592436663351336,19.13155175901727,38.162648418899444,-58.759428128777344,-51.885560957657134,38.151281964514894
2345,9704,2.53420788714916,1.158029307075235,549.3500032763116,-5.827178894496518,-2.205820322342405,6.230702782425463,0.0,1.0599322680124532,-56.838819026576196,-11.465087174476693,38.12730991775694,-21.515766784708727,-4.647256826143622,38.10823986638472
2352,9725,2.848640935892347,1.3963520769607891,373.49561416444254,6.177982151178622,-0.2738307195061668,6.184047762042827,0.0,0.9571696201973822,60.26058506147848,85.0188160976931,38.066275931600856,-2.670969090142022,0.0677099117267268,38.00963665245631
